doc_id,cited_by_count,topic,topic_weight,topic_label,hex_colour,topic x,topic y
2014,21,15,0.09200363832861372,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,5.904182,11.098261
2015,21,0,0.026408051687497325,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,0.10013034,9.912632
2016,2,17,0.09972269136910708,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9015015,9.149678
2017,1,9,0.057564345970508086,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.8935056,8.0398855
2018,1,2,0.0485420717751054,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.275215,1.7366838
2019,2,9,0.06788468193842633,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,5.819088,8.530646
2020,1,10,0.09095518831633752,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.9899707,11.995755
2021,1,17,0.06404317216958365,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-3.0921237,6.744728
2022,14,9,0.0286970145517562,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.4330916,7.733791
2023,22,13,0.05155133869127342,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,-1.2307621,11.7529545
2024,19,9,0.05119921903372516,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.083804,9.209357
2025,2,17,0.026778737239377126,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.04613105,10.354042
2026,2,4,0.10375570576951924,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.6072626,5.0595684
2027,1,1,0.09649877293659127,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.3548198,-0.6307851
2028,1,2,0.0337338552480218,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.509385,2.410961
2029,26,2,0.06964164096358955,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.526951,2.412519
2030,1,11,0.037331989062607235,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.1544385,2.4446418
2031,1,3,0.03172822002500012,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-0.4666361,11.079885
2032,33,13,0.025225289627092123,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,1.8806801,8.382665
2033,1,3,0.14522508209115512,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.0736697,10.908708
2034,17,9,0.017718538619435568,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.7281127,7.515773
2035,15,19,0.043185683998129276,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.338682,3.2153597
2036,2,9,0.06587901806642309,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.000194,7.8535995
2037,13,9,0.04370276550670664,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.749382,7.866809
2038,10,10,0.11765836586323428,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.82434785,12.300958
2039,22,19,0.051240717326593486,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.316323,3.5447025
2040,24,9,0.038874150240735386,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.2665567,7.964893
2041,1,17,0.07283559361313857,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-3.0745652,6.754913
2042,2,19,0.051600282223169154,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.7668324,2.2413945
2043,1,2,0.06668993238267186,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.733253,2.3085692
2044,17,18,0.0919220399431298,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.3840785,3.9713895
2045,1,17,0.09912326418148057,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.6110997,8.944607
2046,22,18,0.07085744871565026,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.573874,3.4523633
2047,13,14,0.0937248455127148,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.3132534,2.5924315
2048,12,0,0.034122817380674623,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.084188,6.6580606
2049,1,3,0.15345439817609494,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.280538,11.482303
2050,1,2,0.033926964820950034,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.161064,2.8063414
2051,1,2,0.04538408905113693,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.171834,2.39756
2052,18,2,0.031770391267238095,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.976693,2.380478
2053,1,0,0.011861775691174749,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.1115534,7.3832827
2054,1,13,0.02160126024117433,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,0.7010117,9.751767
2055,23,12,0.054873451615392366,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.01103,6.2073803
2056,38,16,0.09013554152381896,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.97403866,7.110141
2057,1,17,0.0834084217599012,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1560905,8.623008
2058,1,18,0.0725994668727748,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.880638,4.5752497
2059,11,10,0.016400376950930978,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,2.1310983,10.183941
2060,1,18,0.0708551471764775,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.583768,4.124585
2061,17,10,0.05539453135258839,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.42848915,10.9858055
2062,24,10,0.07930392872565428,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.8423474,11.115386
2063,1,14,0.02519322869351275,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,2.5884051,2.6432254
2064,1,5,0.09431981926442026,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-1.258033,3.4367862
2065,1,0,0.011547460686915584,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.1029487,7.81496
2066,65,9,0.03505944570102137,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.4474406,9.004061
2067,1,9,0.04367196187773589,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.09836,7.920149
2068,13,11,0.043945265902832945,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.5023365,2.378903
2069,1,2,0.05397859498691443,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.592585,2.897038
2070,24,2,0.043117914127766825,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.1890335,2.0369349
2071,2,10,0.1135996089415471,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.35204163,11.403719
2072,3,9,0.04466836141467182,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.2266316,8.512561
2073,31,9,0.08897557879032963,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.2905836,8.646176
2074,23,4,0.10386571379304944,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,7.0668783,0.27135426
2075,11,7,0.0581223869618304,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.2956944,6.930844
2076,17,9,0.04799606258836634,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.893206,7.216282
2077,12,10,0.13636956749987392,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.75687444,12.072469
2078,13,7,0.04164146872692329,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.640619,5.2013407
2079,31,16,0.06080073688851056,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.0039077,7.2622976
2080,1,14,0.14855674752273593,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.9413786,2.2282739
2081,2,10,0.04648239524085493,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.4096862,10.703588
2082,10,5,0.07980660530819261,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-2.6079988,3.9797592
2083,1,5,0.058667106886992816,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.383507,5.586727
2084,1,17,0.029723847181138543,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.35503584,9.834411
2085,16,12,0.04160811377372096,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.123425,5.298517
2086,15,11,0.04686012590679105,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.148544,2.5336149
2087,1,5,0.029287973797574397,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.3903553,6.2348495
2088,21,0,0.02806750480681098,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,1.5681492,7.980201
2089,1,10,0.07448531101549775,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.2010208,12.208896
2090,1,6,0.23770502864904564,6: [n=127] de|la|en|el|del|que|los|se|para|da,#42d4f4,2.0753171,3.819269
2091,1,17,0.031147125397325594,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.65258753,6.7122006
2092,14,16,0.11087865982749802,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.8059626,7.1256995
2093,16,2,0.03376495422712693,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.681144,1.9932988
2094,17,18,0.0635474507839681,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.3787155,3.5406444
2095,19,12,0.07838487501992841,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,8.584403,5.336845
2096,10,2,0.048422196474081296,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.645653,2.1244652
2097,1,18,0.0216342765560538,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.8323216,4.7169633
2098,1,2,0.06697005622285701,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.710238,2.2409565
2099,12,4,0.057343346883650066,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.26925883,5.374611
2100,1,0,0.022339789216298027,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,0.12717612,9.590445
2101,15,16,0.10515391933472058,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.8206578,7.18365
2102,14,12,0.10573071752783245,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.840747,5.714526
2103,33,19,0.041683147843918085,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.2228823,3.7177942
2104,1,17,0.07350876323473039,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.195975,8.528891
2105,17,14,0.058552869497211626,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.744298,2.6346395
2106,7,0,0.03133937577055641,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,0.95670694,10.810974
2107,1,16,0.0022559921657168296,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,2.1275215,6.4965096
2108,15,0,0.06784245229353977,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.5710428,7.266072
2109,1,18,0.07067084468639374,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.8797607,4.951643
2110,1,10,0.09177710010840825,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.90309405,11.728467
2111,56,18,0.0391958967103648,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.0534477,3.6562307
2112,1,17,0.0354343596577297,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.620445,7.913591
2113,1,3,0.08021350600891075,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.0735626,10.716596
2114,20,16,0.0498893468762366,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.55115086,6.6594553
2115,1,16,0.06610885339456733,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.64325154,6.650101
2116,21,9,0.05059636555109501,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.8824887,7.1947746
2117,1,15,0.09136247396100719,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.214256,10.008812
2118,21,9,0.04430453250710874,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,8.273163,7.5061255
2119,20,15,0.06091992157261157,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.163003,10.859774
2120,12,14,0.18049744820450284,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.2724125,2.444965
2121,20,12,0.05339622292965719,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,8.458853,6.1954474
